datetime,keyword,trend_index
Aug 2005,Salman Khan,7
May 2007,Anitta,0
Sep 2005,Salman Khan,7
May 2018,Shakira,10
Oct 2005,Salman Khan,6
Jun 2007,Anitta,0
Jun 2018,Shakira,13
Jul 2007,Anitta,0
Nov 2005,Salman Khan,6
Jul 2018,Shakira,12
Dec 2005,Salman Khan,7
Aug 2007,Anitta,0
Aug 2018,Shakira,10
Sep 2007,Anitta,0
Jan 2006,Salman Khan,6
Sep 2018,Shakira,8
Oct 2007,Anitta,0
Feb 2006,Salman Khan,7
Oct 2018,Shakira,8
Nov 2007,Anitta,0
Mar 2006,Salman Khan,6
Nov 2018,Shakira,7
Apr 2006,Salman Khan,11
Dec 2007,Anitta,1
Dec 2018,Shakira,7
May 2006,Salman Khan,7
Jun 2006,Salman Khan,6
Jan 2008,Anitta,0
Jan 2019,Shakira,6
Jul 2006,Salman Khan,6
Feb 2008,Anitta,1
Feb 2019,Shakira,7
Aug 2006,Salman Khan,6
Mar 2008,Anitta,1
Mar 2019,Shakira,6
Sep 2006,Salman Khan,6
Apr 2008,Anitta,0
Apr 2019,Shakira,5
Oct 2006,Salman Khan,5
May 2008,Anitta,0
Nov 2006,Salman Khan,6
May 2019,Shakira,5
Jun 2008,Anitta,1
Dec 2006,Salman Khan,6
Jul 2008,Anitta,1
Jun 2019,Shakira,6
Jan 2007,Salman Khan,6
Aug 2008,Anitta,1
Jul 2019,Shakira,5
Feb 2007,Salman Khan,5
Sep 2008,Anitta,1
Aug 2019,Shakira,5
Mar 2007,Salman Khan,5
Oct 2008,Anitta,0
Apr 2007,Salman Khan,8
Sep 2019,Shakira,5
Nov 2008,Anitta,0
May 2007,Salman Khan,6
Oct 2019,Shakira,5
Dec 2008,Anitta,0
Jun 2007,Salman Khan,8
Nov 2019,Shakira,5
Jan 2009,Anitta,0
Jul 2007,Salman Khan,8
Feb 2009,Anitta,1
Dec 2019,Shakira,5
Aug 2007,Salman Khan,11
Mar 2009,Anitta,1
Jan 2020,Shakira,7
Sep 2007,Salman Khan,7
Apr 2009,Anitta,0
Feb 2020,Shakira,43
Oct 2007,Salman Khan,7
May 2009,Anitta,0
Mar 2020,Shakira,7
Nov 2007,Salman Khan,7
Jun 2009,Anitta,0
Apr 2020,Shakira,7
Jul 2009,Anitta,0
Dec 2007,Salman Khan,7
Aug 2009,Anitta,0
Jan 2008,Salman Khan,7
May 2020,Shakira,6
Sep 2009,Anitta,1
Feb 2008,Salman Khan,7
Jun 2020,Shakira,6
Oct 2009,Anitta,0
Mar 2008,Salman Khan,7
Jul 2020,Shakira,6
Nov 2009,Anitta,1
Apr 2008,Salman Khan,6
Aug 2020,Shakira,5
Dec 2009,Anitta,1
Jan 2010,Anitta,1
Sep 2020,Shakira,6
May 2008,Salman Khan,7
Feb 2010,Anitta,0
Oct 2020,Shakira,5
Jun 2008,Salman Khan,8
Nov 2020,Shakira,4
Mar 2010,Anitta,0
Jul 2008,Salman Khan,10
Dec 2020,Shakira,8
Apr 2010,Anitta,1
Aug 2008,Salman Khan,11
May 2010,Anitta,1
Jan 2021,Shakira,7
Sep 2008,Salman Khan,10
Jun 2010,Anitta,0
Feb 2021,Shakira,8
Oct 2008,Salman Khan,9
Jul 2010,Anitta,1
Mar 2021,Shakira,5
Aug 2010,Anitta,1
Nov 2008,Salman Khan,10
Apr 2021,Shakira,5
Dec 2008,Salman Khan,10
Sep 2010,Anitta,0
Oct 2010,Anitta,0
May 2021,Shakira,5
Jan 2009,Salman Khan,8
Nov 2010,Anitta,1
Feb 2009,Salman Khan,7
Jun 2021,Shakira,5
Dec 2010,Anitta,1
Mar 2009,Salman Khan,8
Jul 2021,Shakira,6
Jan 2011,Anitta,1
Apr 2009,Salman Khan,9
Aug 2021,Shakira,6
Feb 2011,Anitta,1
May 2009,Salman Khan,10
Sep 2021,Shakira,5
Mar 2011,Anitta,1
Jun 2009,Salman Khan,12
Apr 2011,Anitta,1
Oct 2021,Shakira,5
Jul 2009,Salman Khan,12
May 2011,Anitta,1
Nov 2021,Shakira,4
Aug 2009,Salman Khan,15
Jun 2011,Anitta,1
Dec 2021,Shakira,5
Sep 2009,Salman Khan,17
Jul 2011,Anitta,1
Oct 2009,Salman Khan,17
Jan 2022,Shakira,5
Aug 2011,Anitta,1
Nov 2009,Salman Khan,15
Sep 2011,Anitta,1
Feb 2022,Shakira,6
Dec 2009,Salman Khan,16
Oct 2011,Anitta,1
Mar 2022,Shakira,4
Jan 2010,Salman Khan,18
Nov 2011,Anitta,1
Apr 2022,Shakira,5
Feb 2010,Salman Khan,16
Dec 2011,Anitta,1
May 2022,Shakira,6
Mar 2010,Salman Khan,15
Jan 2012,Anitta,1
Apr 2010,Salman Khan,15
Jun 2022,Shakira,39
Feb 2012,Anitta,1
May 2010,Salman Khan,15
Jul 2022,Shakira,13
Mar 2012,Anitta,1
Jun 2010,Salman Khan,17
Aug 2022,Shakira,14
Apr 2012,Anitta,1
Jul 2010,Salman Khan,20
Sep 2022,Shakira,10
May 2012,Anitta,1
Aug 2010,Salman Khan,22
Jun 2012,Anitta,1
Oct 2022,Shakira,11
Sep 2010,Salman Khan,27
Jul 2012,Anitta,2
Nov 2022,Shakira,12
Oct 2010,Salman Khan,22
Aug 2012,Anitta,2
Dec 2022,Shakira,9
Nov 2010,Salman Khan,20
Sep 2012,Anitta,2
Dec 2010,Salman Khan,24
Jan 2023,Shakira,54
Oct 2012,Anitta,2
Jan 2011,Salman Khan,24
Feb 2023,Shakira,25
Nov 2012,Anitta,2
Feb 2011,Salman Khan,22
Mar 2023,Shakira,16
Dec 2012,Anitta,2
Mar 2011,Salman Khan,21
Jan 2013,Anitta,2
Apr 2023,Shakira,12
Apr 2011,Salman Khan,26
Feb 2013,Anitta,5
May 2023,Shakira,16
May 2011,Salman Khan,26
Mar 2013,Anitta,6
Jun 2011,Salman Khan,36
Jun 2023,Shakira,13
Jul 2011,Salman Khan,37
Jul 2023,Shakira,10
Aug 2011,Salman Khan,42
Apr 2013,Anitta,11
Aug 2023,Shakira,7
Sep 2011,Salman Khan,53
May 2013,Anitta,53
Sep 2023,Shakira,13
Oct 2011,Salman Khan,36
Jun 2013,Anitta,92
Nov 2011,Salman Khan,34
Oct 2023,Shakira,7
Jul 2013,Anitta,99
Dec 2011,Salman Khan,35
Nov 2023,Shakira,10
Aug 2013,Anitta,100
Jan 2012,Salman Khan,32
Dec 2023,Shakira,7
Feb 2012,Salman Khan,30
Sep 2013,Anitta,84
Jan 2024,Shakira,7
Oct 2013,Anitta,57
Mar 2012,Salman Khan,30
Feb 2024,Shakira,7
Nov 2013,Anitta,72
Apr 2012,Salman Khan,28
Mar 2024,Shakira,8
Dec 2013,Anitta,56
May 2012,Salman Khan,28
Apr 2024,Shakira,7
Jan 2014,Anitta,52
Jun 2012,Salman Khan,32
Feb 2014,Anitta,40
Jul 2012,Salman Khan,32
May 2024,Shakira,6
Mar 2014,Anitta,71
Aug 2012,Salman Khan,43
Jun 2024,Shakira,6
Apr 2014,Anitta,46
Sep 2012,Salman Khan,43
Jul 2024,Shakira,11
Oct 2012,Salman Khan,35
May 2014,Anitta,47
Aug 2024,Shakira,5
Nov 2012,Salman Khan,36
Jun 2014,Anitta,52
Dec 2012,Salman Khan,44
Jul 2014,Anitta,57
Sep 2024,Shakira,6
Jan 2013,Salman Khan,37
Aug 2014,Anitta,55
Oct 2024,Shakira,12
Feb 2013,Salman Khan,34
Sep 2014,Anitta,43
Mar 2013,Salman Khan,36
Nov 2024,Shakira,6
Oct 2014,Anitta,41
Apr 2013,Salman Khan,32
Dec 2024,Shakira,5
Nov 2014,Anitta,37
May 2013,Salman Khan,31
Jan 2025,Shakira,6
Dec 2014,Anitta,53
Jun 2013,Salman Khan,37
Jan 2015,Anitta,48
Feb 2025,Shakira,16
Jul 2013,Salman Khan,38
Feb 2015,Anitta,41
Aug 2013,Salman Khan,39
Mar 2025,Shakira,11
Sep 2013,Salman Khan,36
Apr 2025,Shakira,7
Oct 2013,Salman Khan,35
May 2025,Shakira,8
Nov 2013,Salman Khan,38
Dec 2013,Salman Khan,52
Jun 2025,Shakira,8
Jan 2014,Salman Khan,54
Jul 2025,Shakira,8
Feb 2014,Salman Khan,42
Mar 2015,Anitta,36
Aug 2025,Shakira,7
Mar 2014,Salman Khan,37
Apr 2015,Anitta,35
Apr 2014,Salman Khan,35
May 2015,Anitta,34
Sep 2025,Shakira,7
May 2014,Salman Khan,37
Jun 2015,Anitta,30
Oct 2025,Shakira,6
Jun 2014,Salman Khan,47
Jul 2015,Anitta,36
Nov 2025,Shakira,8
Jul 2014,Salman Khan,60
Aug 2015,Anitta,29
Aug 2014,Salman Khan,57
Sep 2015,Anitta,26
Dec 2025,Shakira,10
Sep 2014,Salman Khan,41
Oct 2015,Anitta,52
Jan 2026,Shakira,7
Oct 2014,Salman Khan,43
Nov 2015,Anitta,66
Nov 2014,Salman Khan,61
Dec 2015,Anitta,61
Feb 2026,Shakira,9
Dec 2014,Salman Khan,55
Jan 2016,Anitta,62
Mar 2026,Shakira,9
Jan 2015,Salman Khan,45
Feb 2016,Anitta,51
Feb 2015,Salman Khan,40
Apr 2026,Shakira,6
Mar 2016,Anitta,55
Mar 2015,Salman Khan,38
Apr 2016,Anitta,42
Apr 2015,Salman Khan,40
May 2016,Anitta,36
May 2015,Salman Khan,100
Jun 2016,Anitta,28
Jun 2015,Salman Khan,46
Jul 2016,Anitta,35
Jul 2015,Salman Khan,65
Aug 2016,Anitta,38
Aug 2015,Salman Khan,66
Sep 2016,Anitta,34
Sep 2015,Salman Khan,53
Oct 2015,Salman Khan,56
Oct 2016,Anitta,35
Nov 2015,Salman Khan,65
Nov 2016,Anitta,29
Dec 2015,Salman Khan,72
Jan 2016,Salman Khan,55
Dec 2016,Anitta,33
Feb 2016,Salman Khan,51
Jan 2017,Anitta,33
Mar 2016,Salman Khan,46
Feb 2017,Anitta,34
Apr 2016,Salman Khan,46
Mar 2017,Anitta,26
May 2016,Salman Khan,53
Apr 2017,Anitta,24
Jun 2016,Salman Khan,59
May 2017,Anitta,31
Jul 2016,Salman Khan,86
Jun 2017,Anitta,46
Aug 2016,Salman Khan,57
Sep 2016,Salman Khan,51
Jul 2017,Anitta,43
Aug 2017,Anitta,48
Oct 2016,Salman Khan,48
Sep 2017,Anitta,39
Nov 2016,Salman Khan,44
Oct 2017,Anitta,43
Dec 2016,Salman Khan,57
Nov 2017,Anitta,41
Jan 2017,Salman Khan,48
Feb 2017,Salman Khan,40
Dec 2017,Anitta,70
Mar 2017,Salman Khan,39
Jan 2018,Anitta,54
Apr 2017,Salman Khan,39
Feb 2018,Anitta,39
May 2017,Salman Khan,40
Mar 2018,Anitta,33
Jun 2017,Salman Khan,55
Apr 2018,Anitta,29
Jul 2017,Salman Khan,49
May 2018,Anitta,25
Jun 2018,Anitta,30
Jul 2018,Anitta,33
Aug 2018,Anitta,26
Sep 2018,Anitta,43
Oct 2018,Anitta,26
Nov 2018,Anitta,39
Aug 2017,Salman Khan,40
Dec 2018,Anitta,29
Sep 2017,Salman Khan,31
Jan 2019,Anitta,27
Oct 2017,Salman Khan,34
Nov 2017,Salman Khan,34
Feb 2019,Anitta,34
Dec 2017,Salman Khan,54
Mar 2019,Anitta,53
Jan 2018,Salman Khan,39
Apr 2019,Anitta,41
Feb 2018,Salman Khan,36
May 2019,Anitta,24
Mar 2018,Salman Khan,38
Jun 2019,Anitta,36
Apr 2018,Salman Khan,91
May 2018,Salman Khan,45
Jul 2019,Anitta,31
Jun 2018,Salman Khan,61
Aug 2019,Anitta,29
Jul 2018,Salman Khan,52
Sep 2019,Anitta,31
Aug 2018,Salman Khan,52
Oct 2019,Anitta,41
Sep 2018,Salman Khan,50
Nov 2019,Anitta,29
Oct 2018,Salman Khan,50
Dec 2019,Anitta,26
Nov 2018,Salman Khan,47
Dec 2018,Salman Khan,55
Jan 2020,Anitta,28
Jan 2019,Salman Khan,44
Feb 2020,Anitta,28
Feb 2019,Salman Khan,39
Mar 2020,Anitta,20
Mar 2019,Salman Khan,41
Apr 2019,Salman Khan,40
Apr 2020,Anitta,22
May 2019,Salman Khan,36
May 2020,Anitta,34
Jun 2019,Salman Khan,53
Jun 2020,Anitta,24
Jul 2019,Salman Khan,40
Aug 2019,Salman Khan,37
Jul 2020,Anitta,22
Sep 2019,Salman Khan,34
Aug 2020,Anitta,19
Oct 2019,Salman Khan,35
Nov 2019,Salman Khan,34
Sep 2020,Anitta,26
Dec 2019,Salman Khan,45
Jan 2020,Salman Khan,30
Oct 2020,Anitta,18
Feb 2020,Salman Khan,26
Nov 2020,Anitta,17
Mar 2020,Salman Khan,30
Dec 2020,Anitta,23
Apr 2020,Salman Khan,33
Jan 2021,Anitta,19
May 2020,Salman Khan,32
Feb 2021,Anitta,48
Jun 2020,Salman Khan,38
Jul 2020,Salman Khan,29
Mar 2021,Anitta,26
Aug 2020,Salman Khan,24
Apr 2021,Anitta,18
Sep 2020,Salman Khan,25
May 2021,Anitta,22
Jun 2021,Anitta,18
Oct 2020,Salman Khan,21
Jul 2021,Anitta,17
Nov 2020,Salman Khan,19
Dec 2020,Salman Khan,26
Aug 2021,Anitta,14
Sep 2021,Anitta,16
Jan 2021,Salman Khan,20
Oct 2021,Anitta,13
Feb 2021,Salman Khan,18
Nov 2021,Anitta,19
Mar 2021,Salman Khan,15
Dec 2021,Anitta,16
Apr 2021,Salman Khan,18
Jan 2022,Anitta,25
May 2021,Salman Khan,30
Feb 2022,Anitta,25
Jun 2021,Salman Khan,20
Mar 2022,Anitta,47
Jul 2021,Salman Khan,19
Apr 2022,Anitta,44
Aug 2021,Salman Khan,18
May 2022,Anitta,31
Sep 2021,Salman Khan,18
Jun 2022,Anitta,36
Oct 2021,Salman Khan,18
Nov 2021,Salman Khan,20
Jul 2022,Anitta,39
Dec 2021,Salman Khan,35
Aug 2022,Anitta,34
Jan 2022,Salman Khan,27
Sep 2022,Anitta,25
Feb 2022,Salman Khan,25
Oct 2022,Anitta,18
Mar 2022,Salman Khan,26
Apr 2022,Salman Khan,21
Nov 2022,Anitta,20
May 2022,Salman Khan,23
Jun 2022,Salman Khan,28
Dec 2022,Anitta,28
Jul 2022,Salman Khan,23
Jan 2023,Anitta,32
Aug 2022,Salman Khan,23
Feb 2023,Anitta,23
Sep 2022,Salman Khan,19
Mar 2023,Anitta,16
Oct 2022,Salman Khan,21
Apr 2023,Anitta,12
Nov 2022,Salman Khan,20
May 2023,Anitta,15
Dec 2022,Salman Khan,27
Jun 2023,Anitta,21
Jul 2023,Anitta,16
Jan 2023,Salman Khan,23
Aug 2023,Anitta,17
Feb 2023,Salman Khan,23
Sep 2023,Anitta,20
Mar 2023,Salman Khan,20
Apr 2023,Salman Khan,31
Oct 2023,Anitta,18
May 2023,Salman Khan,22
Nov 2023,Anitta,14
Jun 2023,Salman Khan,21
Dec 2023,Anitta,22
Jan 2024,Anitta,20
Jul 2023,Salman Khan,20
Feb 2024,Anitta,20
Aug 2023,Salman Khan,20
Mar 2024,Anitta,18
Sep 2023,Salman Khan,19
Apr 2024,Anitta,19
Oct 2023,Salman Khan,18
May 2024,Anitta,20
Nov 2023,Salman Khan,22
Jun 2024,Anitta,15
Dec 2023,Salman Khan,26
Jul 2024,Anitta,13
Aug 2024,Anitta,12
Jan 2024,Salman Khan,20
Sep 2024,Anitta,17
Feb 2024,Salman Khan,14
Mar 2024,Salman Khan,15
Oct 2024,Anitta,17
Apr 2024,Salman Khan,18
Nov 2024,Anitta,19
May 2024,Salman Khan,15
Dec 2024,Anitta,14
Jun 2024,Salman Khan,15
Jan 2025,Anitta,22
Jul 2024,Salman Khan,16
Feb 2025,Anitta,18
Aug 2024,Salman Khan,15
Mar 2025,Anitta,18
Sep 2024,Salman Khan,17
Apr 2025,Anitta,11
Oct 2024,Salman Khan,24
May 2025,Anitta,10
Nov 2024,Salman Khan,16
Jun 2025,Anitta,10
Dec 2024,Salman Khan,19
Jul 2025,Anitta,16
Jan 2025,Salman Khan,16
Feb 2025,Salman Khan,13
Aug 2025,Anitta,11
Mar 2025,Salman Khan,16
Sep 2025,Anitta,11
Apr 2025,Salman Khan,15
Oct 2025,Anitta,12
May 2025,Salman Khan,13
Nov 2025,Anitta,10
Jun 2025,Salman Khan,14
Dec 2025,Anitta,11
Jul 2025,Salman Khan,14
Jan 2026,Anitta,17
Aug 2025,Salman Khan,14
Feb 2026,Anitta,14
Sep 2025,Salman Khan,15
Mar 2026,Anitta,10
Oct 2025,Salman Khan,15
Apr 2026,Anitta,13
Nov 2025,Salman Khan,15
Dec 2025,Salman Khan,19
Jan 2026,Salman Khan,14
Feb 2026,Salman Khan,14
Mar 2026,Salman Khan,12
Apr 2026,Salman Khan,13
Jan 2004,Omar Sy,0
Feb 2004,Omar Sy,0
Mar 2004,Omar Sy,0
Apr 2004,Omar Sy,0
May 2004,Omar Sy,0
Jun 2004,Omar Sy,0
Jul 2004,Omar Sy,0
Aug 2004,Omar Sy,0
Sep 2004,Omar Sy,0
Oct 2004,Omar Sy,0
Nov 2004,Omar Sy,0
Dec 2004,Omar Sy,0
Jan 2005,Omar Sy,0
Feb 2005,Omar Sy,0
Jan 2004,Wizkid,2
Mar 2005,Omar Sy,0
Apr 2005,Omar Sy,0
May 2005,Omar Sy,0
Jun 2005,Omar Sy,0
Jul 2005,Omar Sy,0
Feb 2004,Wizkid,0
Aug 2005,Omar Sy,0
Sep 2005,Omar Sy,0
Oct 2005,Omar Sy,0
Mar 2004,Wizkid,0
Nov 2005,Omar Sy,0
Dec 2005,Omar Sy,0
Jan 2006,Omar Sy,0
Feb 2006,Omar Sy,0
Apr 2004,Wizkid,0
Mar 2006,Omar Sy,0
May 2004,Wizkid,1
Apr 2006,Omar Sy,0
May 2006,Omar Sy,0
Jun 2006,Omar Sy,0
Jul 2006,Omar Sy,0
Jun 2004,Wizkid,1
Aug 2006,Omar Sy,0
Sep 2006,Omar Sy,0
Oct 2006,Omar Sy,0
Jul 2004,Wizkid,1
Nov 2006,Omar Sy,0
Dec 2006,Omar Sy,0
Jan 2007,Omar Sy,0
Feb 2007,Omar Sy,1
Aug 2004,Wizkid,0
Mar 2007,Omar Sy,0
Apr 2007,Omar Sy,0
May 2007,Omar Sy,0
Sep 2004,Wizkid,1
Jun 2007,Omar Sy,0
Jul 2007,Omar Sy,0
Oct 2004,Wizkid,1
Aug 2007,Omar Sy,0
Sep 2007,Omar Sy,0
Nov 2004,Wizkid,1
Oct 2007,Omar Sy,0
Nov 2007,Omar Sy,0
Dec 2007,Omar Sy,0
Jan 2008,Omar Sy,0
Feb 2008,Omar Sy,0
Dec 2004,Wizkid,0
Mar 2008,Omar Sy,0
Apr 2008,Omar Sy,0
Jan 2005,Wizkid,1
May 2008,Omar Sy,0
Jun 2008,Omar Sy,0
Jul 2008,Omar Sy,0
Feb 2005,Wizkid,1
Aug 2008,Omar Sy,0
Sep 2008,Omar Sy,0
Oct 2008,Omar Sy,0
Mar 2005,Wizkid,1
Nov 2008,Omar Sy,0
Dec 2008,Omar Sy,0
Jan 2009,Omar Sy,1
Apr 2005,Wizkid,1
Feb 2009,Omar Sy,1
Mar 2009,Omar Sy,0
Apr 2009,Omar Sy,1
May 2009,Omar Sy,1
May 2005,Wizkid,1
Jun 2009,Omar Sy,1
Jul 2009,Omar Sy,0
Aug 2009,Omar Sy,0
Jun 2005,Wizkid,1
Sep 2009,Omar Sy,0
Oct 2009,Omar Sy,1
Nov 2009,Omar Sy,1
Jul 2005,Wizkid,1
Dec 2009,Omar Sy,1
Jan 2010,Omar Sy,1
Feb 2010,Omar Sy,1
Mar 2010,Omar Sy,0
Aug 2005,Wizkid,1
Apr 2010,Omar Sy,0
May 2010,Omar Sy,1
Jun 2010,Omar Sy,0
Jul 2010,Omar Sy,1
Sep 2005,Wizkid,1
Jan 2004,Burna Boy,0
Aug 2010,Omar Sy,0
Sep 2010,Omar Sy,0
Oct 2005,Wizkid,1
Feb 2004,Burna Boy,0
Oct 2010,Omar Sy,1
Nov 2010,Omar Sy,1
Dec 2010,Omar Sy,1
Nov 2005,Wizkid,1
Jan 2011,Omar Sy,1
Feb 2011,Omar Sy,1
Mar 2004,Burna Boy,0
Dec 2005,Wizkid,1
Mar 2011,Omar Sy,0
Apr 2011,Omar Sy,1
Jan 2006,Wizkid,1
May 2011,Omar Sy,0
Apr 2004,Burna Boy,0
Jun 2011,Omar Sy,1
Jul 2011,Omar Sy,1
Feb 2006,Wizkid,1
Aug 2011,Omar Sy,2
May 2004,Burna Boy,0
Sep 2011,Omar Sy,1
Oct 2011,Omar Sy,5
Mar 2006,Wizkid,1
Nov 2011,Omar Sy,17
Dec 2011,Omar Sy,14
Jun 2004,Burna Boy,0
Jan 2012,Omar Sy,22
Apr 2006,Wizkid,1
Jul 2004,Burna Boy,0
May 2006,Wizkid,1
Aug 2004,Burna Boy,0
Jun 2006,Wizkid,1
Sep 2004,Burna Boy,0
Jul 2006,Wizkid,0
Aug 2006,Wizkid,1
Oct 2004,Burna Boy,0
Feb 2012,Omar Sy,40
Sep 2006,Wizkid,1
Nov 2004,Burna Boy,0
Mar 2012,Omar Sy,13
Apr 2012,Omar Sy,16
Oct 2006,Wizkid,0
May 2012,Omar Sy,9
Dec 2004,Burna Boy,0
Jun 2012,Omar Sy,9
Nov 2006,Wizkid,0
Jul 2012,Omar Sy,9
Jan 2005,Burna Boy,0
Dec 2006,Wizkid,1
Feb 2005,Burna Boy,0
Aug 2012,Omar Sy,6
Jan 2007,Wizkid,0
Sep 2012,Omar Sy,9
Oct 2012,Omar Sy,7
Mar 2005,Burna Boy,0
Nov 2012,Omar Sy,7
Feb 2007,Wizkid,0
Dec 2012,Omar Sy,21
Apr 2005,Burna Boy,0
Mar 2007,Wizkid,1
Jan 2013,Omar Sy,11
May 2005,Burna Boy,0
Feb 2013,Omar Sy,8
Apr 2007,Wizkid,0
Mar 2013,Omar Sy,20
Jun 2005,Burna Boy,0
Apr 2013,Omar Sy,12
May 2007,Wizkid,1
May 2013,Omar Sy,9
Jun 2013,Omar Sy,6
Jul 2005,Burna Boy,0
Jun 2007,Wizkid,1
Jul 2013,Omar Sy,12
Aug 2013,Omar Sy,8
Aug 2005,Burna Boy,0
Jul 2007,Wizkid,0
Sep 2013,Omar Sy,7
Oct 2013,Omar Sy,7
Sep 2005,Burna Boy,0
Aug 2007,Wizkid,1
Nov 2013,Omar Sy,6
Dec 2013,Omar Sy,6
Oct 2005,Burna Boy,0
Jan 2014,Omar Sy,6
Sep 2007,Wizkid,1
Feb 2014,Omar Sy,6
Mar 2014,Omar Sy,6
Nov 2005,Burna Boy,0
Apr 2014,Omar Sy,6
May 2014,Omar Sy,12
Dec 2005,Burna Boy,0
Oct 2007,Wizkid,1
Jun 2014,Omar Sy,9
Jul 2014,Omar Sy,7
Jan 2006,Burna Boy,0
Aug 2014,Omar Sy,6
Nov 2007,Wizkid,0
Sep 2014,Omar Sy,7
Oct 2014,Omar Sy,17
Feb 2006,Burna Boy,0
Nov 2014,Omar Sy,9
Dec 2007,Wizkid,0
Dec 2014,Omar Sy,12
Jan 2015,Omar Sy,8
Mar 2006,Burna Boy,0
Feb 2015,Omar Sy,8
Jan 2008,Wizkid,0
Mar 2015,Omar Sy,7
Apr 2015,Omar Sy,9
Apr 2006,Burna Boy,0
May 2015,Omar Sy,8
Feb 2008,Wizkid,1
Jun 2015,Omar Sy,11
Jul 2015,Omar Sy,8
May 2006,Burna Boy,0
Aug 2015,Omar Sy,8
Sep 2015,Omar Sy,6
Mar 2008,Wizkid,0
Jun 2006,Burna Boy,0
Oct 2015,Omar Sy,11
Nov 2015,Omar Sy,9
Apr 2008,Wizkid,0
Jul 2006,Burna Boy,0
Dec 2015,Omar Sy,9
May 2008,Wizkid,0
Jan 2016,Omar Sy,22
Feb 2016,Omar Sy,17
Aug 2006,Burna Boy,0
Mar 2016,Omar Sy,7
Apr 2016,Omar Sy,7
Jun 2008,Wizkid,0
Sep 2006,Burna Boy,0
May 2016,Omar Sy,7
Jun 2016,Omar Sy,6
Jul 2016,Omar Sy,6
Jul 2008,Wizkid,0
Aug 2016,Omar Sy,5
Oct 2006,Burna Boy,0
Sep 2016,Omar Sy,5
Oct 2016,Omar Sy,10
Nov 2006,Burna Boy,0
Nov 2016,Omar Sy,9
Aug 2008,Wizkid,0
Dec 2016,Omar Sy,26
Dec 2006,Burna Boy,0
Jan 2017,Omar Sy,17
Feb 2017,Omar Sy,13
Sep 2008,Wizkid,0
Mar 2017,Omar Sy,12
Jan 2007,Burna Boy,0
Apr 2017,Omar Sy,16
May 2017,Omar Sy,12
Feb 2007,Burna Boy,0
Jun 2017,Omar Sy,8
Oct 2008,Wizkid,0
Jul 2017,Omar Sy,10
Aug 2017,Omar Sy,8
Sep 2017,Omar Sy,7
Mar 2007,Burna Boy,0
Nov 2008,Wizkid,0
Oct 2017,Omar Sy,24
Nov 2017,Omar Sy,13
Apr 2007,Burna Boy,0
Dec 2017,Omar Sy,13
Jan 2018,Omar Sy,10
Dec 2008,Wizkid,0
May 2007,Burna Boy,0
Feb 2018,Omar Sy,8
Mar 2018,Omar Sy,7
Jun 2007,Burna Boy,0
Jan 2009,Wizkid,0
Apr 2018,Omar Sy,6
May 2018,Omar Sy,6
Jul 2007,Burna Boy,0
Jun 2018,Omar Sy,6
Feb 2009,Wizkid,0
Jul 2018,Omar Sy,7
Aug 2007,Burna Boy,0
Aug 2018,Omar Sy,6
Mar 2009,Wizkid,0
Sep 2018,Omar Sy,7
Sep 2007,Burna Boy,0
Oct 2018,Omar Sy,10
Apr 2009,Wizkid,0
Nov 2018,Omar Sy,8
Oct 2007,Burna Boy,0
Dec 2018,Omar Sy,9
May 2009,Wizkid,1
Jan 2019,Omar Sy,18
Feb 2019,Omar Sy,13
Nov 2007,Burna Boy,0
Mar 2019,Omar Sy,7
Apr 2019,Omar Sy,7
Dec 2007,Burna Boy,0
May 2019,Omar Sy,9
Jun 2009,Wizkid,1
Jun 2019,Omar Sy,6
Jul 2019,Omar Sy,7
Jan 2008,Burna Boy,0
Aug 2019,Omar Sy,6
Sep 2019,Omar Sy,5
Jul 2009,Wizkid,0
Oct 2019,Omar Sy,8
Feb 2008,Burna Boy,0
Nov 2019,Omar Sy,7
Dec 2019,Omar Sy,6
Aug 2009,Wizkid,0
Jan 2020,Omar Sy,9
Mar 2008,Burna Boy,0
Feb 2020,Omar Sy,19
Mar 2020,Omar Sy,9
Apr 2020,Omar Sy,10
Apr 2008,Burna Boy,0
May 2020,Omar Sy,7
Sep 2009,Wizkid,1
Jun 2020,Omar Sy,11
Jul 2020,Omar Sy,6
Aug 2020,Omar Sy,10
May 2008,Burna Boy,0
Oct 2009,Wizkid,1
Sep 2020,Omar Sy,7
Oct 2020,Omar Sy,7
Nov 2020,Omar Sy,12
Jun 2008,Burna Boy,0
Nov 2009,Wizkid,1
Dec 2020,Omar Sy,11
Jan 2021,Omar Sy,100
Jul 2008,Burna Boy,0
Feb 2021,Omar Sy,31
Dec 2009,Wizkid,1
Mar 2021,Omar Sy,18
Aug 2008,Burna Boy,0
Apr 2021,Omar Sy,13
May 2021,Omar Sy,14
Jan 2010,Wizkid,2
Jun 2021,Omar Sy,38
Sep 2008,Burna Boy,0
Jul 2021,Omar Sy,17
Feb 2010,Wizkid,2
Aug 2021,Omar Sy,12
Oct 2008,Burna Boy,0
Sep 2021,Omar Sy,10
Mar 2010,Wizkid,2
Oct 2021,Omar Sy,10
Nov 2021,Omar Sy,8
Dec 2021,Omar Sy,8
Nov 2008,Burna Boy,0
Apr 2010,Wizkid,2
Jan 2022,Omar Sy,10
Feb 2022,Omar Sy,9
Mar 2022,Omar Sy,7
Dec 2008,Burna Boy,0
May 2010,Wizkid,2
